
       1	   1	 119	  87	 132	 208
       1	   1	 120	  84	 129	 200
       1	   1	 119	  92	 134	 205
       1	   1	 117	  88	 137	 208
       1	   1	 116	 100	 139	 212
       1	   1	 112	  93	 141	 219
       1	   1	 110	  91	 144	 223
       1	   1	 113	  98	 140	 217
       1	   1	 118	  92	 134	 213
       1	   1	 119	 101	 134	 208
       1	   1	 121	  90	 131	 207
       1	   1	 120	  82	 131	 208
       1	   1	 118	  92	 133	 208
       1	   1	 117	  92	 132	 210
       1	   1	 118	  91	 131	 211
       1	   1	 118	  96	 129	 209
       1	   1	 119	  86	 123	 212
       1	   1	 122	  94	 125	 207
       1	   1	 123	  82	 123	 210
       1	   1	 122	  87	 123	 206
       1	   1	 121	  84	 125	 210
       1	   1	 119	  90	 127	 212
       1	   1	 116	  93	 132	 212
       1	   1	 114	  90	 136	 221
       1	   1	 117	  96	 131	 215
       1	   1	 118	  87	 125	 211
       1	   1	 119	  85	 125	 214
       1	   1	 121	  86	 122	 212
       1	   1	 121	  96	 125	 212
       1	   1	 119	  88	 125	 214
       1	   1	 120	  87	 123	 213
       1	   1	 121	  86	 122	 208
       1	   1	 122	  89	 122	 205
       1	   1	 123	  82	 120	 207
       1	   1	 121	  91	 130	 203
       1	   1	 122	  78	 126	 201
       1	   1	 124	  64	 121	 197
       1	   1	 125	  71	 119	 195
       1	   1	 124	  85	 124	 203
       1	   1	 121	  89	 129	 206
       1	   1	 121	  94	 131	 209
       1	   1	 120	  88	 130	 204
       1	   1	 121	  95	 129	 206
       1	   1	 122	  79	 125	 203
       1	   1	 127	  78	 117	 192
       1	   1	 127	  77	 117	 192
       1	   1	 125	  75	 118	 196
       1	   1	 125	  83	 118	 207
       1	   1	 124	  75	 117	 203
       1	   1	 123	  71	 117	 205
       1	   1	 125	  75	 116	 202
       1	   1	 119	 103	 131	 206
       1	   1	 120	  93	 132	 206
       1	   1	 120	  91	 131	 207
       1	   1	 120	  84	 129	 199
       1	   1	 121	  79	 129	 203
       1	   1	 122	  92	 129	 200
       1	   1	 122	  89	 128	 201
       1	   1	 120	  87	 129	 210
       1	   1	 120	  89	 128	 208
       1	   1	 126	  85	 123	 197
       1	   1	 127	  89	 119	 196
       1	   1	 126	  80	 118	 193
       1	   1	 127	  77	 119	 193
       1	   1	 126	  71	 117	 193
       1	   1	 126	  75	 118	 193
       1	   1	 126	  84	 120	 202
       1	   1	 122	  84	 124	 204
       1	   1	 124	  83	 125	 204
       1	   1	 125	  90	 121	 199
       1	   1	 125	  84	 124	 201
       1	   1	 125	  81	 122	 195
       1	   1	 126	  82	 119	 197
