
      
       1	   1	 190	 127	 176	 241
       1	   1	 190	 125	 171	 244
       1	   1	 186	 130	 171	 242
       1	   1	 192	 131	 175	 241
       1	   1	 187	 131	 172	 244
       1	   1	 187	 126	 171	 244
       1	   1	 185	 122	 164	 245
       1	   1	 180	 125	 162	 249
       1	   1	 189	  93	 176	 210
       1	   1	 182	  96	 168	 220
       1	   1	 179	  96	 160	 226
       1	   1	 178	  94	 158	 225
       1	   1	 182	  98	 166	 226
       1	   1	 186	  99	 174	 220
       1	   1	 183	  98	 181	 211
       1	   1	 186	  98	 178	 215
       1	   1	 187	  97	 175	 216
       1	   1	 176	 101	 170	 226
       1	   1	 176	  93	 149	 229
       1	   1	 174	  93	 147	 231
       1	   1	 169	 104	 158	 236
       1	   1	 165	 114	 160	 244
       1	   1	 170	 114	 159	 244
       1	   1	 172	 116	 161	 244
       1	   1	 167	 113	 159	 242
       1	   1	 183	  97	 184	 206
       1	   1	 194	  91	 179	 204
       1	   1	 193	  93	 177	 208
       1	   1	 197	  90	 173	 206
       1	   1	 194	  88	 173	 204
       1	   1	 201	  83	 170	 194
       1	   1	 204	  86	 170	 198
       1	   1	 197	  93	 180	 205
       1	   1	 188	 101	 179	 218
       1	   1	 190	  88	 158	 216
       1	   1	 187	  88	 152	 221
       1	   1	 184	  88	 151	 221
       1	   1	 172	  95	 154	 228
       1	   1	 178	  98	 154	 233
       1	   1	 171	  97	 155	 231
       1	   1	 177	 102	 159	 236
       1	   1	 179	 106	 169	 233
       1	   1	 181	  99	 168	 225
       1	   1	 188	  87	 159	 213
       1	   1	 184	  87	 160	 213
       1	   1	 180	  87	 154	 217
       1	   1	 182	  87	 151	 220
       1	   1	 186	  88	 153	 220
       1	   1	 184	  90	 153	 222
       1	   1	 175	  92	 150	 227
       1	   1	 171	  89	 143	 229
       1	   1	 169	  88	 141	 229
       1	   1	 173	  87	 143	 226
       1	   1	 178	  89	 146	 227
       1	   1	 176	  92	 146	 231
       1	   1	 178	  85	 143	 225
       1	   1	 185	  83	 142	 220
       1	   1	 185	  84	 145	 220
       1	   1	 196	  87	 153	 218
       1	   1	 186	  93	 154	 226
       1	   1	 190	  85	 154	 214
       1	   1	 188	  87	 156	 216
       1	   1	 176	  85	 151	 214
       1	   1	 186	  79	 149	 209
       1	   1	 193	  80	 153	 206
       1	   1	 185	  86	 154	 217
       1	   1	 179	  93	 148	 231
       1	   1	 176	  90	 146	 229
       1	   1	 177	  90	 147	 228
       1	   1	 176	  89	 143	 230
       1	   1	 174	  87	 141	 229
       1	   1	 169	  88	 139	 232
       1	   1	 171	  86	 137	 230
       1	   1	 177	  86	 141	 226
       1	   1	 182	  85	 144	 223
       1	   1	 185	  89	 146	 228
       1	   1	 175	 104	 162	 234
       1	   1	 182	 106	 162	 238
       1	   1	 175	 111	 163	 240
       1	   1	 167	 110	 163	 240
       1	   1	 175	 101	 158	 236
       1	   1	 172	 108	 163	 240
       1	   1	 174	 106	 162	 238
       1	   1	 175	 108	 160	 241
       1	   1	 173	 103	 160	 235
       1	   1	 170	  99	 151	 236
       1	   1	 159	 101	 144	 242
       1	   1	 157	  94	 137	 239
       1	   1	 162	  91	 137	 236
       1	   1	 162	  92	 136	 239
       1	   1	 161	  93	 135	 241
       1	   1	 159	  97	 138	 241
       1	   1	 158	 101	 141	 244
       1	   1	 175	 112	 166	 242
       1	   1	 168	 122	 162	 247
       1	   1	 169	 125	 151	 252
       1	   1	 164	 125	 157	 248
       1	   1	 177	 118	 161	 248
       1	   1	 187	 109	 164	 239
       1	   1	 188	  97	 165	 224
       1	   1	 185	  95	 166	 221
       1	   1	 189	  90	 153	 222
       1	   1	 178	  89	 145	 229
       1	   1	 168	  91	 141	 233
       1	   1	 165	  90	 136	 236
       1	   1	 170	  90	 140	 233
       1	   1	 177	  89	 142	 230
       1	   1	 173	  90	 141	 232
       1	   1	 169	  92	 139	 236
       1	   1	 174	  94	 143	 235
       2	   3	 186	  22	 190	   5
       2	   3	 181	  18	 177	   9
       2	   3	 165	  21	 181	   9
       2	   3	 154	  25	 195	   6
       2	   3	 148	  27	 202	   6
       2	   3	 149	  26	 195	   9
       2	   3	 179	  19	 180	   6
       2	   3	 209	  17	 173	  11
       2	   3	 191	  14	 160	  13
       2	   3	 175	  19	 176	  10
       2	   3	 151	  26	 198	   6
       2	   3	 149	  27	 201	   6
       2	   3	 161	  23	 191	   7
       2	   3	 145	  28	 198	  12
       2	   3	 135	  31	 210	   8
       2	   3	 141	  28	 202	   8
       2	   3	 155	  25	 194	   6
       2	   3	 180	  21	 188	   4
       2	   3	 201	  12	 152	  16
       2	   3	 189	  15	 156	  20
       2	   3	 164	  19	 170	  16
       2	   3	 164	  19	 171	  15
       2	   3	 136	  28	 194	  15
       2	   3	 117	  33	 199	  24
       2	   3	 125	  33	 207	  17
       2	   3	 180	  19	 183	   5
       2	   3	 146	  29	 210	   3
       2	   3	 100	  45	 235	  26
       2	   3	  86	  52	 237	  45
       2	   3	 138	  32	 219	   5
       2	   3	 196	  12	 150	  20
       2	   3	 186	  15	 156	  18
       2	   3	 149	  24	 183	  15
       2	   3	 118	  33	 198	  24
       2	   3	 117	  35	 211	  20
       2	   3	 220	   4	 109	  42
       2	   3	 183	  25	 202	   3
       2	   3	 159	  53	 246	  37
       2	   3	 166	  51	 241	  38
       2	   3	 159	  30	 217	   1
       2	   3	 180	  17	 172	  10
       2	   3	 202	  10	 144	  20
       2	   3	 173	  15	 145	  32
       2	   3	 139	  25	 181	  21
       2	   3	 138	  29	 199	  13
       2	   3	 211	  10	 147	  19
       2	   3	 229	  17	 166	  22
       2	   3	 196	  50	 227	  49
       2	   3	 223	  30	 198	  25
       2	   3	 184	  20	 184	   6
       2	   3	 184	  17	 174	   8
       2	   3	 190	  15	 166	  11
       2	   3	 177	  14	 149	  25
       2	   3	 154	  21	 171	  19
       2	   3	 168	  22	 191	   4
       2	   3	 228	   6	 123	  35
       2	   3	 232	  10	 126	  43
       2	   3	 239	  12	 141	  33
       2	   3	 210	   7	 125	  33
       2	   3	 183	  16	 160	  19
       2	   3	 186	  15	 164	  13
       2	   3	 199	  10	 143	  20
       2	   3	 204	   5	 111	  42
       2	   3	 195	   7	 114	  42
       2	   3	 211	   8	 138	  21
       3	   5	 134	 209	  19	  77
       3	   5	  75	 154	  53	 128
       3	   5	  47	 124	  84	 152
       3	   5	  90	 169	  40	 115
       3	   5	 136	 210	  20	  74
       3	   5	 104	 182	  31	 103
       3	   5	  66	 145	  62	 135
       3	   5	  63	 141	  65	 139
       3	   5	  98	 176	  36	 102
       3	   5	 130	 206	  24	  69
       3	   5	 182	 238	  53	  29
       3	   5	 174	 222	  88	  31
       3	   5	 185	 238	  62	  28
       3	   5	 170	 235	  29	  43
       3	   5	 161	 229	  26	  48
       3	   5	 173	 235	  40	  32
       3	   5	 161	 229	  27	  47
       3	   5	 147	 219	  23	  58
      
       3	   5	 175	 229	  67	  29
       3	   5	 165	 217	  84	  31
       3	   5	 180	 234	  64	  26
       3	   5	 183	 232	  76	  29
     
       3	   5	 149	 220	  20	  65
       3	   5	 126	 201	  31	  70
       3	   5	 134	 208	  25	  70
       3	   5	 110	 188	  29	  94
       3	   5	 140	 212	  29	  57
       3	   5	 154	 223	  32	  47
       3	   5	 142	 213	  32	  50
       3	   5	 137	 211	  22	  64
       3	   5	 170	 236	  27	  42
       3	   5	 187	 227	  98	  39
       3	   5	 174	 205	 132	  64
       3	   5	 181	 205	 143	  73
       3	   5	 213	 249	  77	  60
       3	   5	 139	 213	  22	  63
       3	   5	 159	 223	  47	  32
       3	   5	 165	 230	  36	  35
       3	   5	 172	 234	  42	  30
       3	   5	 159	 219	  63	  27
       3	   5	 165	 231	  30	  41
       3	   5	 148	 219	  34	  42
       3	   5	 160	 221	  59	  30
       3	   5	 189	 244	  46	  34
       3	   5	 180	 213	 123	  55
       3	   5	 194	 244	  59	  37
       3	   5	  97	 175	  38	 104
       3	   5	 111	 188	  35	  84
